Date,HouseID,ave_by_Month
2018-03-01T00:00:00Z,34,18.48793165467626
2018-03-01T00:00:00Z,35,19.14976775956284
2018-03-01T00:00:00Z,36,21.556587209302325
2018-03-01T00:00:00Z,38,18.397123951537743
2018-03-01T00:00:00Z,39,17.806567164179103
2018-03-01T00:00:00Z,4,19.258047794117648
2018-03-01T00:00:00Z,40,17.89193665158371
2018-03-01T00:00:00Z,43,17.939479268292683
2018-03-01T00:00:00Z,5,19.3317806372549
2018-03-01T00:00:00Z,6,14.80525350140056
2018-03-01T00:00:00Z,8,16.889965217391303
2018-03-01T00:00:00Z,9,15.493745958429562
